72 232
27 61 2
14 41 2
22 65 2
36 60 3
47 57 3
28 34 1
80 87 3
8 65 1
47 75 2
22 75 2
1 31 2
75 95 2
36 48 2
48 94 1
8 11 3
16 75 1
9 80 3
30 85 3
47 59 2
14 28 2
8 54 3
43 49 2
16 26 2
31 35 1
36 85 3
5 23 2
53 75 3
18 43 2
39 97 2
44 93 3
51 88 1
53 66 1
6 61 3
18 41 3
10 22 2
28 32 3
4 36 2
69 74 1
16 39 2
40 44 2
44 88 1
19 52 1
16 97 2
23 25 2
73 96 2
15 87 3
61 62 1
18 98 3
71 90 2
19 83 3
33 61 2
31 49 2
12 98 1
5 41 1
19 75 2
3 94 2
63 78 3
45 87 2
12 54 3
9 14 1
1 87 1
71 98 2
35 53 3
8 53 3
37 38 1
29 75 2
52 62 3
70 72 2
58 81 1
15 20 1
11 15 3
6 81 3
22 63 1
79 98 1
17 90 1
7 38 1
29 93 3
8 52 2
87 98 1
31 69 2
1 53 3
3 70 3
56 68 1
42 95 2
3 12 1
7 15 2
6 49 2
46 72 2
8 48 1
8 75 1
5 15 2
32 56 3
36 39 1
63 88 2
49 142
34 41 1
25 36 2
21 47 3
30 40 1
4 19 1
2 7 2
33 38 2
1 11 2
16 25 1
10 21 1
15 38 1
9 27 2
34 49 3
5 11 3
31 36 1
18 22 3
4 26 3
25 41 3
14 36 3
5 15 3
19 34 3
18 20 3
17 41 3
16 20 3
1 10 2
4 48 1
15 30 3
28 47 1
9 20 2
7 45 3
3 34 1
16 24 2
14 43 2
3 24 2
1 21 1
17 18 1
9 39 2
40 48 1
11 13 3
9 25 3
30 31 1
15 41 1
14 24 2
9 46 1
2 44 3
40 41 1
5 26 2
17 40 2
9 11 2
12 23 3
7 38 3
4 6 2
35 41 1
3 44 3
8 10 1
23 30 2
8 43 1
30 47 2
1 40 2
26 30 1
8 32 3
3 38 3
37 49 2
33 48 3
13 36 1
39 41 2
13 32 2
26 40 1
13 16 1
37 47 2
14 37 1
34 38 2
9 26 3
21 49 3
36 37 3
39 49 3
25 34 1
10 13 1
14 30 1
30 32 3
21 46 3
11 44 2
45 47 1
2 25 2
43 49 2
32 41 3
3 29 2
19 49 3
26 44 1
8 9 2
10 14 1
20 30 3
8 38 2
4 22 1
24 34 2
23 42 2
1 49 2
11 22 3
2 41 2
5 8 3
15 44 1
6 8 2
27 34 2
3 45 3
36 49 2
27 35 2
6 41 2
12 48 3
7 40 2
2 9 2
8 18 1
16 35 3
29 36 1
7 42 3
4 25 1
7 31 1
3 42 2
8 12 3
1 33 1
6 49 1
10 46 3
2 17 2
18 33 1
27 31 2
6 46 2
14 28 2
18 37 2
20 33 3
15 29 1
19 26 1
12 36 1
25 33 2
19 37 1
19 36 1
5 12 3
38 45 2
27 38 1
22 36 3
19 33 3
11 36 1
18 19 3
29 42 3
45 165
3 14 1
30 31 3
34 41 2
10 39 1
15 23 1
21 36 2
2 7 3
11 13 1
3 9 2
27 44 2
7 16 2
2 20 2
26 32 2
6 17 2
14 28 2
11 24 2
39 43 3
35 40 3
14 44 3
21 43 2
7 37 1
5 20 3
32 34 3
30 32 2
22 28 3
14 40 2
6 16 3
22 31 1
9 44 2
5 12 2
34 35 1
16 43 3
37 41 1
30 36 2
6 43 1
1 33 1
23 38 3
28 38 3
7 38 3
7 20 2
32 45 2
1 25 3
30 41 1
4 39 3
7 8 3
29 38 3
17 23 3
5 13 1
10 32 2
6 23 2
8 20 1
31 43 1
27 37 3
22 40 1
7 42 1
21 22 3
11 31 2
35 45 2
9 29 2
25 26 2
15 17 1
15 36 2
12 35 3
2 14 2
18 44 3
23 35 3
11 28 3
1 31 1
3 42 2
7 14 1
15 26 2
10 19 1
3 17 1
11 39 1
6 9 2
27 34 2
35 37 1
3 25 1
9 20 1
14 41 1
15 41 3
19 45 1
12 14 1
19 25 2
24 42 2
4 17 2
17 18 1
23 43 3
43 44 1
36 38 3
24 29 3
8 11 1
27 31 3
33 41 1
17 19 1
7 36 1
10 25 1
31 34 2
30 38 1
10 26 3
2 17 1
3 13 2
31 33 3
8 26 1
15 38 2
20 43 1
35 36 3
15 21 2
14 32 1
17 22 2
7 43 3
9 11 3
13 44 2
2 45 1
11 34 2
3 18 3
35 41 2
13 23 1
7 33 3
19 30 2
6 13 3
6 14 3
33 40 2
23 45 1
11 19 3
32 44 1
2 8 2
1 10 3
24 30 2
16 20 3
4 31 1
8 38 2
1 28 2
10 33 3
13 24 1
14 35 1
4 30 1
5 11 2
1 45 3
33 38 3
13 42 1
33 44 1
35 42 2
16 23 2
6 39 2
34 43 2
11 25 2
21 39 3
39 41 3
13 30 3
32 33 1
7 26 3
5 40 2
6 29 1
14 33 1
29 32 1
10 35 3
5 27 3
4 22 2
27 33 3
19 21 3
1 3 1
19 29 2
2 24 2
11 27 1
6 14
1 3 2
1 2 3
1 4 1
3 6 3
1 6 3
2 5 3
4 6 1
2 4 1
5 6 1
3 4 2
3 5 3
4 5 2
2 3 2
2 6 3
70 43
19 25 3
51 60 1
57 61 3
10 62 2
65 67 2
2 52 1
42 59 2
38 52 1
9 27 1
12 66 1
49 54 1
5 58 3
14 17 3
5 29 1
8 13 3
34 54 2
21 37 1
19 23 3
24 66 3
3 45 3
36 46 2
2 9 3
7 44 1
6 8 2
2 38 2
16 22 3
39 55 3
12 49 2
10 14 2
31 37 2
3 66 1
41 61 3
25 51 3
41 58 3
15 21 2
39 46 2
10 22 3
59 63 1
9 60 3
44 46 2
29 62 1
29 32 1
22 33 3
82 43
28 81 1
4 50 2
52 70 3
17 71 3
23 39 1
1 49 1
9 38 1
35 71 2
32 74 3
14 38 3
56 69 1
37 73 1
17 61 2
23 31 1
30 80 2
40 75 2
78 81 3
32 80 3
56 71 1
7 28 1
51 70 3
11 60 1
16 69 1
42 46 3
51 62 1
22 50 3
28 80 2
7 56 3
27 82 2
47 73 3
20 50 3
19 36 3
24 33 3
3 34 3
10 74 3
15 82 2
14 45 2
5 9 1
45 51 1
14 54 2
32 79 3
19 23 1
4 69 3
7 8
2 6 2
1 6 2
2 3 3
5 6 2
4 7 2
3 4 1
6 7 1
2 4 1
93 208
24 86 1
42 86 1
31 87 1
7 17 2
9 41 3
33 76 2
45 64 2
48 66 1
25 73 3
43 46 1
19 80 3
51 87 2
57 72 3
16 48 3
14 87 3
2 6 3
34 62 1
26 29 2
24 31 1
17 72 1
17 45 2
27 78 2
12 61 1
44 83 3
35 89 2
47 87 1
11 46 1
65 66 1
5 69 2
60 64 2
16 49 2
38 56 3
38 78 2
13 93 3
17 18 1
28 63 1
36 92 1
68 87 1
11 20 2
65 74 3
5 43 1
71 82 1
10 29 2
20 48 3
8 70 3
25 77 3
21 29 3
41 74 2
75 83 2
9 36 1
10 63 2
39 40 2
14 36 3
71 84 3
63 71 1
80 90 1
56 84 3
6 59 3
38 57 2
3 34 2
31 77 1
2 48 2
55 84 2
12 37 3
48 87 1
2 91 1
1 27 2
10 72 1
22 63 1
12 85 2
38 75 2
26 65 2
10 66 3
31 79 2
17 53 2
9 10 1
21 55 1
41 52 1
29 78 1
24 37 1
4 68 3
57 93 1
22 54 3
4 51 2
21 79 3
6 83 2
11 92 1
54 77 2
28 71 2
16 59 1
24 29 3
42 80 1
22 35 2
15 52 1
25 37 1
51 69 1
9 87 2
32 43 2
18 88 1
7 91 3
64 67 3
3 83 1
84 92 3
2 12 2
12 27 3
11 42 2
20 21 3
11 53 2
12 36 2
34 85 2
67 84 1
26 48 1
22 28 2
2 84 1
7 16 2
38 61 3
27 38 3
28 75 3
8 90 2
60 71 3
18 22 3
8 37 3
43 50 1
20 45 3
1 4 3
5 61 1
24 84 2
20 74 3
23 62 3
40 84 2
18 73 3
5 44 1
29 38 3
4 89 2
79 89 1
65 86 3
59 82 2
63 75 1
21 80 3
74 78 1
13 48 1
10 40 1
4 87 2
46 48 1
14 56 2
59 89 1
25 61 2
48 60 1
10 74 2
75 78 3
67 78 1
26 67 2
19 56 2
42 69 1
16 68 2
36 42 3
27 82 2
11 43 2
34 53 2
9 28 3
63 84 2
50 62 1
57 71 3
13 30 2
20 81 3
9 37 3
34 92 1
66 90 2
70 87 1
50 85 2
33 61 2
40 79 3
17 52 1
38 89 1
81 82 3
31 52 3
51 78 1
25 63 3
27 58 3
70 83 1
57 79 2
8 75 3
59 69 1
29 74 2
26 43 3
45 90 3
26 91 1
75 81 3
49 79 2
9 14 2
38 66 3
2 4 3
9 79 2
47 72 3
39 84 1
10 47 2
57 65 2
11 71 1
26 81 3
42 44 2
28 82 3
12 86 3
49 89 3
44 47 2
43 54 2
11 54 2
41 90 2
18 25 2
63 267
40 42 1
3 22 1
16 33 1
49 60 2
18 49 1
38 50 2
16 48 3
37 47 2
1 57 1
1 63 1
10 44 2
3 48 3
23 30 1
38 44 3
20 30 1
6 31 2
15 35 3
16 59 3
13 51 1
5 30 2
47 53 1
20 36 3
17 22 3
31 52 3
13 53 3
15 17 3
44 52 1
5 19 1
25 48 2
8 60 2
4 13 2
19 60 3
16 35 3
1 24 2
9 29 2
10 15 3
16 46 1
3 56 1
41 61 3
1 8 2
9 25 3
5 17 1
3 19 1
39 41 1
10 52 3
45 59 1
39 47 3
15 37 3
19 30 1
9 13 1
7 27 1
13 16 3
36 55 2
35 60 2
6 33 1
44 50 1
8 16 3
7 45 2
26 34 2
2 14 2
20 51 3
4 40 3
19 43 2
40 48 1
11 15 3
22 62 2
4 41 2
10 33 3
10 58 2
28 33 2
44 58 1
18 39 1
40 59 3
5 53 1
22 48 2
6 58 1
22 27 2
12 61 1
29 32 1
39 61 3
13 22 2
5 45 2
62 63 3
14 47 2
4 23 3
16 57 3
20 45 1
5 12 3
12 32 3
41 44 2
20 34 2
9 50 1
1 35 2
25 39 3
26 54 1
12 24 1
11 16 3
1 2 2
12 45 2
26 32 3
3 21 1
44 63 1
29 53 1
7 61 3
27 34 2
2 4 2
9 59 3
15 60 3
40 62 3
33 50 1
36 52 1
10 50 1
10 42 3
8 63 2
53 57 2
58 59 2
5 9 1
12 54 3
28 43 1
5 55 2
7 63 1
25 57 3
22 31 2
2 60 3
44 48 1
40 54 3
8 51 2
31 50 3
40 53 2
15 41 1
50 63 3
16 60 3
11 26 1
30 61 3
33 45 1
10 43 1
55 57 2
36 43 1
48 62 3
39 57 2
34 54 2
1 5 2
22 59 3
45 46 2
2 50 2
42 47 3
43 51 1
26 51 1
11 51 2
44 61 3
6 23 3
38 45 3
7 31 2
41 49 1
49 61 2
19 45 1
7 16 1
29 55 3
7 44 3
20 57 3
8 46 1
10 22 1
15 59 3
29 47 3
9 11 3
7 40 3
8 49 2
9 23 3
27 56 2
4 62 3
28 53 1
5 48 2
31 36 3
27 55 3
14 22 2
11 36 2
21 53 3
19 42 3
22 58 2
32 55 2
24 45 2
4 34 2
28 29 3
18 27 2
7 20 3
8 32 3
30 44 2
5 6 2
3 60 3
27 35 2
16 44 3
10 28 2
25 31 3
50 55 2
2 13 2
29 39 2
26 35 1
34 45 3
2 40 2
11 30 3
18 26 3
15 52 1
16 51 2
17 57 1
24 56 2
23 43 2
43 62 1
9 53 3
20 33 2
23 61 2
3 46 3
27 37 3
24 60 1
7 21 2
3 58 1
23 63 3
31 46 1
5 14 3
30 58 3
49 54 2
10 48 1
2 15 2
41 55 3
17 31 1
4 24 1
3 49 1
1 48 3
16 20 2
23 47 2
14 16 1
11 31 2
51 52 1
6 57 2
12 53 1
17 45 2
14 60 3
26 41 2
26 31 3
35 61 1
8 18 1
14 24 1
14 29 2
28 56 3
6 18 1
29 37 1
1 46 2
6 17 3
5 28 2
44 51 2
27 60 1
51 62 3
12 42 2
35 40 3
21 49 2
34 62 3
12 39 1
21 55 3
25 49 2
10 49 2
47 62 3
31 41 3
22 41 2
20 58 3
53 62 1
42 55 1
10 51 3
26 53 2
78 24
56 75 3
9 41 2
25 28 1
31 44 3
25 37 3
45 62 2
8 44 1
16 51 3
27 68 2
49 72 2
28 56 2
58 66 3
10 64 1
2 42 2
61 77 3
48 74 2
55 64 1
45 54 3
13 42 1
32 38 3
34 76 1
7 59 1
17 66 2
14 32 1
7 9
1 4 3
2 4 1
4 5 1
3 5 1
2 6 2
4 6 1
1 6 3
2 3 2
3 4 1
95 224
88 92 1
22 71 3
53 69 1
29 38 1
13 33 2
34 75 2
70 89 3
46 85 1
27 36 1
13 65 1
31 47 3
23 87 1
13 22 2
13 24 3
36 83 1
83 95 3
46 57 2
4 65 3
29 33 2
20 61 1
22 66 3
31 41 3
4 57 1
60 90 3
29 88 3
41 54 3
25 47 2
45 59 1
23 71 3
9 63 2
41 73 3
63 84 3
26 77 3
61 81 3
4 58 2
20 30 1
65 75 1
87 94 3
78 79 3
72 87 3
30 66 2
87 93 1
26 52 2
70 75 2
68 75 2
18 85 1
30 91 2
25 87 2
40 70 3
67 75 1
6 69 2
10 65 1
10 64 1
1 17 1
20 74 3
6 27 1
76 87 3
16 25 3
21 87 2
1 45 1
38 76 2
16 41 3
14 94 2
45 57 2
30 62 1
5 82 2
5 30 2
24 86 3
13 82 1
37 69 1
48 71 2
26 79 3
19 37 3
22 37 2
26 84 2
19 49 3
27 73 2
84 95 3
46 59 1
37 91 2
6 43 1
13 58 3
79 81 2
68 69 1
13 38 3
42 57 2
68 74 1
28 66 1
85 95 3
5 59 1
12 44 3
69 72 1
89 91 3
17 69 2
21 92 2
12 27 2
22 43 3
23 48 1
28 46 1
69 86 2
27 42 1
69 91 1
26 30 2
8 56 3
73 84 3
38 89 2
39 85 3
30 36 3
25 31 1
2 69 2
24 42 2
3 22 3
51 83 3
26 91 2
11 69 1
69 85 2
29 36 3
19 52 1
22 51 2
1 47 2
10 84 1
39 54 2
57 62 1
19 91 3
47 60 2
49 87 2
59 64 2
58 72 2
49 56 1
7 27 2
21 78 3
49 86 1
18 57 1
10 60 2
24 93 2
20 91 2
19 55 2
37 93 1
82 94 2
10 41 2
50 91 3
32 47 2
34 51 1
4 42 1
32 88 2
6 28 1
53 90 1
17 55 2
55 95 1
19 83 3
16 60 3
73 81 3
18 84 1
8 44 3
28 82 3
3 87 1
23 90 1
47 93 2
80 87 1
23 66 3
15 33 1
39 84 2
5 95 2
37 51 2
21 49 1
69 90 1
38 69 2
5 61 2
22 65 2
14 62 3
58 79 3
35 70 1
16 40 1
86 92 2
24 43 1
64 66 3
12 19 3
22 58 2
57 86 2
33 63 3
49 55 3
12 31 1
4 51 3
17 84 3
23 76 2
32 79 2
4 28 3
39 60 3
50 69 2
21 48 1
45 87 3
33 58 3
12 51 1
59 68 3
60 87 3
12 17 1
66 94 2
66 95 3
7 94 3
17 90 2
6 66 1
31 92 3
39 67 3
48 76 3
2 58 1
7 53 2
41 51 1
1 7 2
22 89 1
84 88 3
12 83 3
17 93 1
37 74 1
63 74 1
22 55 2
8 72 2
30 42 2
37 62 2
62 72 2
26 63 3
5 18 1
13 92 3
33 90 3
3 90 3
7 15
6 7 3
2 3 2
1 7 3
2 7 3
1 4 2
1 6 2
2 5 3
2 6 1
4 5 2
3 7 2
2 4 1
3 5 1
4 7 2
5 6 1
1 3 2
49 201
1 8 1
15 39 2
7 20 2
22 45 1
2 14 2
2 10 2
31 37 3
3 13 2
10 12 1
3 38 3
14 37 1
35 48 2
43 48 1
1 36 3
2 33 2
1 19 2
10 46 3
18 20 2
10 27 2
3 43 1
31 47 1
10 25 1
20 26 2
1 27 2
6 48 3
11 38 2
8 31 1
24 38 3
44 46 2
11 42 3
14 29 1
5 22 3
17 23 2
11 44 1
16 20 3
6 16 3
23 30 2
12 18 3
9 23 3
31 34 1
16 31 2
8 46 3
31 48 1
8 29 3
42 43 2
2 37 1
5 49 1
9 25 1
2 19 1
8 41 1
3 35 1
8 42 2
7 29 2
31 32 2
25 46 1
14 15 2
7 16 3
2 22 2
16 30 2
6 24 2
12 28 3
5 30 3
6 12 3
6 21 1
24 35 1
2 8 1
27 29 3
13 23 1
35 43 2
18 31 1
17 36 1
6 42 3
3 30 3
39 49 2
26 28 3
9 11 2
16 33 3
17 43 2
19 47 3
12 16 2
12 15 2
36 42 1
42 48 3
20 35 1
18 46 1
5 13 2
17 27 2
3 44 2
7 47 1
12 42 2
13 24 2
22 25 2
23 25 3
9 38 3
19 21 2
30 39 1
16 36 3
26 48 2
33 41 1
7 23 2
2 11 2
18 40 2
20 22 2
33 48 1
20 36 1
21 45 1
6 41 1
2 46 3
9 31 3
18 22 3
26 47 1
15 32 1
20 42 1
6 17 3
31 41 3
2 17 2
21 43 2
3 33 2
31 36 1
14 25 2
10 14 2
17 47 3
1 6 1
16 29 1
20 25 1
22 38 2
14 38 3
7 19 1
11 20 3
40 49 2
30 47 1
22 27 1
1 35 3
9 33 2
42 44 2
9 27 3
26 37 3
20 33 3
3 40 3
10 31 3
7 10 2
20 31 2
21 27 2
9 41 3
1 37 1
1 7 2
19 31 3
38 44 2
14 35 3
20 29 2
27 45 1
31 43 1
5 31 2
4 44 2
17 31 3
14 41 1
29 49 2
12 14 3
22 30 1
6 18 1
28 33 1
27 43 2
8 15 3
37 43 1
20 27 1
25 30 1
6 32 2
6 25 1
14 45 1
30 43 2
7 17 1
18 43 2
4 6 1
23 37 2
2 45 1
13 32 3
23 36 2
2 3 3
15 47 1
6 14 2
28 46 1
13 15 2
12 43 2
13 31 2
14 34 3
3 15 2
5 40 2
8 26 2
38 39 2
17 20 2
7 27 1
24 37 2
8 35 3
1 24 2
5 42 1
10 38 1
10 44 2
5 33 2
24 49 1
8 33 3
15 26 1
62 63
23 43 2
34 36 3
3 53 1
6 50 3
4 9 1
18 21 1
7 36 1
11 58 3
7 55 2
27 33 3
54 55 1
33 49 1
4 43 1
3 21 1
3 31 3
42 57 1
2 6 2
14 16 1
20 41 3
4 27 1
35 39 2
1 51 1
4 40 1
1 41 1
6 21 1
4 29 2
15 40 3
7 59 2
6 47 2
40 50 3
35 38 3
19 37 1
6 38 1
19 58 1
8 52 2
38 53 3
44 50 3
45 46 2
25 26 1
3 49 2
11 51 1
1 38 3
23 44 3
37 59 3
27 53 1
21 29 3
41 61 1
14 38 1
5 15 1
12 56 2
4 23 3
10 18 2
31 41 2
22 59 3
26 35 1
52 62 2
37 50 1
2 58 2
7 19 3
9 15 1
53 56 1
31 61 3
33 48 3
34 134
12 34 3
1 32 3
22 23 2
15 16 2
15 22 1
17 26 3
14 21 1
4 13 1
8 34 2
8 26 3
14 22 2
28 33 1
19 31 3
13 17 1
6 33 1
21 31 2
1 22 1
17 25 3
5 15 2
5 24 2
8 28 1
9 26 2
5 12 3
2 27 2
15 33 2
18 22 3
1 12 2
25 26 3
9 16 2
2 12 1
29 32 2
15 20 1
18 24 2
20 24 2
9 34 3
23 28 1
30 32 1
8 20 1
17 24 1
6 21 2
4 12 1
2 11 3
5 28 1
25 27 1
1 27 2
7 8 3
32 33 2
6 19 2
19 28 3
5 25 2
26 32 1
13 14 1
4 28 3
21 28 2
12 20 3
10 28 1
10 27 3
19 27 2
27 34 1
17 33 2
11 32 1
1 20 1
15 30 3
8 32 1
3 7 2
18 21 1
3 31 3
8 10 3
7 11 1
23 34 3
9 17 1
6 11 2
8 18 3
1 11 2
5 7 2
17 28 2
16 27 3
22 24 3
20 28 1
1 34 3
13 27 1
2 16 3
20 23 1
6 34 3
8 14 3
19 22 1
1 5 2
16 24 1
21 24 1
24 34 2
26 34 1
4 33 2
7 25 3
13 26 3
3 24 2
1 26 3
7 10 2
32 34 2
4 21 3
8 23 2
28 31 1
6 31 1
7 16 3
7 12 3
10 33 2
26 33 1
15 32 1
16 17 2
8 21 2
6 8 2
1 25 2
2 3 1
8 24 2
2 8 3
6 10 3
13 23 2
9 21 1
16 29 3
8 11 3
1 4 2
2 7 2
7 26 1
1 7 3
13 34 3
22 26 1
3 14 2
3 15 1
26 28 3
4 20 2
6 23 2
11 31 1
20 30 3
17 23 2
18 20 3
12 19
7 12 1
6 8 1
6 9 2
3 12 3
8 12 2
4 8 3
6 7 1
2 10 2
7 10 1
3 8 1
8 9 1
10 11 1
4 5 1
2 3 2
1 12 1
6 12 1
5 10 3
1 10 2
4 12 2
96 181
63 91 2
17 72 3
43 65 1
47 65 1
20 48 3
21 52 3
42 81 1
20 63 1
47 52 3
58 83 2
17 40 3
12 16 2
4 60 1
39 63 2
34 52 1
11 95 3
18 31 1
44 47 2
12 75 3
70 78 1
11 64 3
49 62 2
38 62 2
28 71 3
38 51 3
19 35 2
2 90 1
15 65 2
53 90 1
40 53 1
32 66 1
34 45 3
27 58 1
28 95 3
70 83 1
39 82 3
10 15 3
6 42 3
61 82 1
23 77 2
16 25 3
31 58 2
72 83 2
62 90 2
30 96 2
37 42 1
52 72 3
78 93 2
19 45 3
23 49 1
28 66 2
15 25 3
10 22 2
21 61 1
5 21 1
54 83 2
14 46 1
52 76 2
61 74 1
14 35 3
83 91 3
5 95 2
61 89 2
8 83 3
2 12 2
83 90 3
15 45 1
25 79 1
13 57 2
37 62 1
71 84 3
4 79 1
51 65 1
12 13 1
35 86 1
28 61 2
4 26 1
14 92 1
54 75 1
56 82 3
21 36 2
36 82 3
28 40 1
38 54 2
14 43 1
8 57 2
34 71 1
57 79 2
36 38 2
31 32 3
31 50 1
2 23 1
32 40 3
73 92 1
19 88 3
24 40 2
20 40 3
19 60 3
81 82 2
22 96 3
76 79 2
16 28 1
57 91 1
14 86 3
16 79 1
2 32 2
5 25 1
10 92 3
5 60 2
40 59 3
29 76 3
7 39 3
14 33 1
8 22 1
66 79 1
43 94 3
5 33 3
43 56 2
15 90 3
26 84 1
46 84 2
1 46 2
57 87 3
21 42 1
25 88 2
12 27 3
21 56 3
28 88 1
28 50 1
16 75 1
31 47 2
2 31 1
71 96 3
6 61 1
9 69 3
19 82 1
73 89 3
8 30 1
20 90 2
1 54 3
40 92 2
24 77 2
77 93 3
60 64 3
39 67 1
9 75 2
2 44 2
57 64 3
38 69 2
23 36 3
50 65 2
45 72 1
22 88 2
10 29 3
31 91 1
21 65 2
16 22 3
19 29 3
27 38 3
38 68 2
18 68 3
30 82 2
30 70 2
40 85 2
65 95 3
22 86 1
37 83 2
1 3 2
4 28 1
24 42 2
53 83 2
10 13 3
16 43 2
12 78 2
3 85 3
23 89 1
18 41 2
59 93 1
16 26 1
21 78 2
17 20 1
5 9
1 5 3
2 4 2
4 5 1
2 5 3
1 3 2
3 5 3
2 3 1
3 4 1
1 4 1
58 37
7 41 3
9 11 2
4 49 3
18 44 3
11 42 2
35 42 3
3 28 2
1 58 2
17 40 2
30 32 3
3 34 1
2 46 2
20 22 1
8 32 3
41 50 1
12 54 2
23 36 2
20 53 3
46 53 1
4 37 1
29 45 1
2 16 1
20 40 1
18 19 3
10 11 3
4 10 3
25 50 2
26 40 2
7 37 1
5 15 1
6 10 2
11 46 2
33 57 1
32 35 2
10 26 2
42 58 2
45 54 3
46 98
13 43 3
30 39 2
41 46 2
39 43 3
28 41 1
39 42 3
4 26 2
17 43 3
36 42 3
2 46 3
17 19 3
2 7 3
1 20 1
24 32 3
14 17 2
26 32 3
10 44 3
5 33 3
40 44 2
1 28 2
7 46 3
37 40 1
25 35 1
18 43 1
21 46 1
25 45 3
9 32 3
14 45 2
20 33 1
34 36 2
13 44 2
25 29 2
13 45 3
41 43 3
19 41 3
26 37 3
23 43 3
25 46 3
11 31 3
32 40 1
23 35 2
7 12 2
5 24 2
13 36 3
7 27 2
23 39 1
35 38 2
28 34 2
24 44 1
8 38 3
38 41 3
18 27 3
17 20 2
13 34 3
12 46 2
19 25 3
30 43 2
23 29 3
44 46 3
4 28 2
28 29 2
24 45 2
18 39 1
12 31 2
3 4 1
16 30 3
16 44 2
8 27 2
36 38 1
34 37 1
14 38 3
15 29 1
19 24 2
3 27 2
29 37 1
9 46 3
8 32 1
33 35 3
28 43 1
9 10 3
16 39 2
21 37 1
28 42 2
20 40 3
20 43 1
14 42 1
4 17 2
27 40 3
24 28 3
12 28 3
3 14 2
5 43 1
21 28 2
32 42 3
30 32 2
26 33 1
28 39 3
19 36 3
47 100
3 45 3
27 46 2
18 26 3
15 25 2
16 18 3
6 26 1
12 28 1
4 16 2
5 19 3
37 38 1
15 46 3
33 44 1
14 37 1
28 36 2
7 44 1
3 30 3
21 28 3
10 45 3
33 41 3
13 22 3
3 46 1
26 39 1
3 11 2
27 43 1
21 40 3
14 17 2
39 42 3
13 39 3
2 41 3
5 13 1
4 12 3
12 15 1
4 9 2
1 42 2
5 47 3
20 21 2
2 8 2
17 20 2
22 46 3
22 37 2
20 44 3
12 20 2
18 29 1
2 15 2
24 34 3
4 46 3
7 38 1
10 26 1
36 41 2
24 37 2
23 38 1
5 28 3
3 42 3
36 44 3
21 43 1
18 43 2
31 39 1
22 30 3
10 34 2
2 35 1
17 26 3
4 13 1
1 12 1
39 47 3
3 41 2
11 28 3
24 38 2
6 22 2
31 36 3
10 32 1
2 30 1
1 18 1
10 37 2
6 35 1
15 26 2
1 19 1
18 25 1
5 23 3
30 35 2
8 33 1
13 41 3
17 40 3
14 30 1
13 43 1
11 34 3
8 32 3
11 40 3
26 29 2
16 32 1
2 6 1
30 45 2
2 21 3
18 23 1
37 42 3
6 43 3
23 45 2
38 44 2
7 28 3
2 7 3
1 45 2
41 177
12 16 1
4 11 3
9 17 3
15 31 1
32 41 2
12 35 1
20 34 1
29 34 1
10 29 3
14 31 1
23 34 3
11 20 1
7 19 2
20 32 2
9 35 3
2 3 1
18 21 1
18 34 3
27 30 2
7 32 3
8 9 2
1 10 3
1 29 3
18 41 2
1 8 2
6 29 1
2 27 1
7 25 1
32 38 3
16 33 3
14 27 2
13 41 1
11 18 1
28 30 1
22 29 1
5 22 2
4 27 2
13 27 1
11 23 1
11 28 1
35 38 1
19 31 3
18 20 3
27 38 3
2 19 3
5 15 2
10 19 1
3 4 3
22 31 2
28 32 2
11 31 3
3 8 2
19 34 3
7 16 3
17 40 3
17 31 3
35 36 2
2 38 3
8 39 2
31 40 3
5 31 2
16 38 1
11 40 3
2 26 3
7 27 2
34 36 2
5 35 2
11 17 2
12 22 1
16 37 3
4 33 1
28 39 1
5 21 2
8 16 2
14 39 3
27 36 2
4 14 2
20 27 1
36 41 3
8 36 1
4 30 1
19 22 3
10 23 1
31 39 3
8 33 1
1 35 3
5 28 3
26 38 3
5 40 2
21 30 2
5 13 1
14 38 2
18 35 1
13 40 3
26 28 1
17 37 1
2 30 3
18 19 1
2 34 2
9 12 3
12 15 1
10 31 3
21 29 3
15 33 1
12 37 1
18 26 2
1 19 3
24 26 2
1 26 1
15 17 1
14 17 3
8 19 1
18 25 1
6 10 2
20 28 1
5 38 3
5 19 1
23 33 1
22 30 2
5 32 1
8 29 3
23 28 3
12 41 1
12 28 3
9 41 3
24 39 2
1 41 3
12 40 2
22 33 1
13 36 3
24 37 3
15 23 1
6 28 3
4 8 2
21 37 1
17 32 1
21 25 1
20 41 1
3 40 1
7 21 2
30 41 3
2 23 2
36 40 2
20 38 2
17 33 3
25 40 2
4 16 2
11 13 3
11 19 3
11 41 1
1 20 3
7 12 2
14 40 1
3 15 3
27 28 3
1 7 3
8 38 1
5 23 2
15 40 2
13 17 2
17 20 1
9 36 3
12 23 3
1 9 2
6 41 2
24 41 3
18 29 1
12 34 1
15 28 3
25 27 3
7 39 2
5 39 2
30 34 1
13 31 3
23 25 2
14 25 3
20 31 2
60 272
2 57 1
11 32 1
22 53 1
20 28 3
6 57 1
36 51 1
8 53 2
4 31 2
52 55 1
41 44 1
6 19 1
9 42 3
12 13 3
1 43 1
2 18 1
17 27 3
24 46 3
33 55 3
7 27 1
6 52 3
52 56 1
19 26 1
5 24 3
8 17 3
35 48 1
4 22 3
46 50 2
11 34 3
39 51 2
35 57 3
21 47 1
4 27 1
13 19 3
18 22 1
55 57 3
30 53 3
6 15 1
31 38 3
11 16 1
23 60 3
22 41 3
5 54 1
