100
91 2000
592 741 81
163 372 889
597 535 370
100 52 674
188 433 288
199 166 886
386 182 963
252 46 -221
394 184 964
92 196 748
487 8 -185
697 158 758
538 490 703
52 730 169
539 212 250
304 531 451
108 444 -851
187 276 470
97 312 739
89 470 -392
507 56 122
230 486 -775
495 297 76
153 22 271
3 93 963
266 725 -227
169 753 37
80 353 890
637 251 579
352 58 811
364 655 -892
646 708 -564
61 459 352
571 342 387
82 77 179
757 195 -965
304 76 875
554 367 845
654 168 914
134 398 671
713 655 100
306 509 -455
642 415 297
194 728 57
112 412 641
564 90 642
710 273 -190
405 311 598
497 62 121
554 467 660
613 274 87
777 444 -8
430 701 806
583 638 367
373 392 65
602 254 286
637 720 360
582 580 634
84 669 281
742 565 591
368 25 -67
503 499 382
609 166 185
288 330 340
612 113 326
177 527 938
268 647 -702
253 23 772
357 604 -747
587 695 185
642 234 -758
228 107 827
151 721 564
78 384 331
540 154 204
724 531 185
448 452 670
11 155 531
45 677 287
199 126 -947
354 569 -709
236 370 239
667 183 -682
94 51 132
308 771 224
29 489 43
291 339 846
249 496 -365
382 288 431
773 222 15
136 444 117
670 636 640
100 744 363
561 338 544
336 570 802
168 740 677
573 730 701
774 700 949
337 133 529
455 62 -605
382 605 601
636 194 -50
309 652 821
167 528 406
149 631 -49
673 371 256
89 227 -234
310 140 386
653 27 -222
386 746 -716
738 139 135
48 653 480
440 554 308
349 586 85
118 313 112
688 544 539
25 413 605
412 639 419
206 312 -274
236 644 21
681 552 873
248 352 518
134 299 608
176 512 -754
396 419 161
131 273 706
232 484 66
647 177 350
706 121 435
461 680 300
146 365 196
118 256 -447
213 378 866
306 292 -53
293 39 -432
110 679 -185
693 584 -252
719 391 107
708 77 450
773 182 438
709 166 256
416 126 340
362 340 532
311 129 708
590 267 -350
398 105 344
483 106 179
483 313 475
393 706 642
510 81 903
79 532 150
94 444 -500
687 204 378
170 10 19
37 459 79
348 718 238
561 706 -422
279 27 748
258 79 573
478 772 341
115 142 223
253 340 870
435 736 -825
331 302 -340
664 21 767
563 81 340
604 225 653
519 504 941
158 776 -603
603 215 294
118 758 180
136 501 -587
502 286 204
389 503 -17
485 45 334
422 736 407
9 683 59
770 407 628
163 515 738
619 661 452
469 239 766
659 292 108
596 494 64
134 571 579
285 270 644
98 527 399
584 316 597
719 321 75
379 345 311
512 348 812
272 459 -120
22 135 693
294 213 763
485 279 537
382 692 948
675 146 794
738 662 1000
286 60 53
320 554 77
47 529 -654
715 678 -591
609 443 167
465 105 15
268 166 873
14 687 -289
589 40 423
235 156 340
740 714 89
189 444 -868
194 534 347
575 255 588
628 655 -246
186 39 200
366 265 180
60 372 80
666 41 768
239 119 631
266 214 65
124 145 -752
93 725 -41
663 313 318
437 130 514
283 237 34
269 349 651
446 530 11
716 317 -711
677 505 157
634 313 55
520 110 996
488 152 336
180 570 768
663 551 366
61 486 381
295 167 398
149 678 755
751 479 14
689 686 944
675 266 906
301 167 878
70 736 267
285 576 468
562 257 645
120 328 55
43 190 104
307 353 378
17 601 999
87 387 -526
395 260 -315
481 778 32
333 501 632
175 167 607
337 168 -384
518 79 609
290 122 -261
150 367 909
72 481 727
457 563 402
452 277 270
448 297 782
567 700 638
573 172 978
728 177 805
93 445 50
292 514 588
367 499 936
726 715 602
689 313 -255
238 559 316
72 583 125
53 123 138
543 302 273
229 550 185
181 497 86
553 226 134
265 129 735
731 572 537
715 602 258
577 390 970
485 713 464
560 244 260
118 108 811
484 381 509
596 557 754
155 104 878
657 570 408
457 44 935
611 341 542
521 327 431
210 510 894
29 758 359
434 343 148
737 272 315
153 267 -112
561 685 -867
747 404 255
751 115 303
59 37 213
730 452 -188
435 112 50
647 250 762
536 574 -267
666 311 -471
239 3 121
22 0 621
590 507 889
553 212 -962
190 658 422
717 138 322
567 204 -536
145 233 709
436 116 487
542 668 322
640 694 129
325 452 575
617 757 993
688 279 770
235 476 146
446 548 -676
66 384 525
319 562 542
467 569 445
561 72 592
495 86 -320
725 534 336
650 643 890
324 768 -135
593 619 178
165 80 552
629 175 -645
543 656 505
74 248 -999
4 128 126
355 130 592
465 551 577
757 223 955
537 542 85
668 703 99
120 137 3
632 631 711
212 241 706
575 185 906
515 730 625
676 325 923
754 499 805
474 447 214
194 587 444
47 212 -650
687 589 101
694 95 784
541 724 -100
713 668 -186
606 203 305
385 209 489
778 379 -112
638 527 360
112 453 210
541 720 476
254 246 21
219 634 679
303 153 581
452 333 190
551 469 226
296 115 160
127 40 656
294 176 532
564 764 70
548 456 630
479 413 90
347 653 149
267 599 671
623 221 665
456 679 464
673 16 329
514 145 332
337 735 569
677 412 -957
234 293 26
375 605 790
504 754 317
414 51 855
460 304 15
350 345 618
173 686 590
85 604 -231
626 457 985
186 670 329
724 283 -125
669 604 715
439 694 830
735 500 403
463 572 819
698 231 902
193 760 545
211 441 967
330 765 600
548 559 128
235 233 45
519 721 831
301 96 -475
207 187 884
341 457 263
602 541 841
221 430 610
52 568 844
744 623 236
430 634 -975
105 61 283
672 203 -22
681 532 730
427 328 225
287 217 324
281 69 806
196 622 802
109 59 105
742 613 -61
725 103 834
344 682 626
729 86 857
760 405 414
418 155 362
279 35 912
547 621 423
355 705 -925
151 61 25
564 44 -669
688 443 -135
676 687 -136
599 750 515
265 775 965
36 423 321
62 224 381
671 280 588
94 224 976
281 286 -524
23 70 -252
500 462 221
626 464 334
346 568 732
194 640 64
551 167 314
313 206 424
227 268 432
74 769 555
520 627 393
121 388 95
697 181 55
482 175 -182
214 157 651
40 710 -703
613 433 -4
320 468 11
728 564 888
640 534 -45
690 232 808
162 745 544
604 258 280
206 525 613
232 128 211
471 739 71
606 37 474
344 4 258
700 731 945
45 361 503
323 143 469
1 673 706
309 752 404
157 560 460
361 389 -712
434 130 760
415 774 213
186 576 -630
402 335 658
393 411 14
456 560 313
733 310 858
191 343 -599
616 529 590
297 58 -796
28 545 978
410 195 -343
662 395 583
477 58 519
359 211 692
542 98 -453
770 561 271
74 481 200
539 149 610
686 761 930
355 445 676
71 253 982
528 478 399
144 551 975
692 359 599
345 697 311
323 567 341
9 349 674
447 127 -301
690 459 510
216 240 165
206 756 239
298 625 798
196 54 127
587 484 935
416 413 947
424 455 -482
612 737 295
176 77 131
427 468 176
303 399 159
316 734 29
22 139 698
141 563 498
721 0 458
597 90 643
402 513 -711
598 85 -829
660 71 664
556 166 -247
552 190 154
382 431 458
132 342 746
521 602 970
176 254 803
402 656 147
713 704 -40
287 368 655
376 510 48
242 92 11
688 417 549
451 281 813
258 240 788
599 758 878
455 35 29
176 11 447
479 269 -51
41 699 667
453 748 -350
70 571 58
133 244 464
46 472 854
410 750 727
525 764 763
650 504 250
254 728 644
681 626 80
509 215 225
627 546 -145
495 268 482
338 163 714
409 388 -68
254 69 -469
403 688 875
459 493 148
305 517 174
436 474 68
444 635 369
134 520 -948
264 641 311
24 224 880
130 508 237
31 166 813
445 328 747
443 415 759
210 344 713
63 644 406
720 509 498
690 436 -568
51 47 937
465 689 712
525 532 796
648 474 65
30 393 461
388 52 123
190 632 327
161 40 201
174 666 -663
487 105 68
61 495 918
413 624 -478
411 745 43
685 469 41
222 514 770
35 476 831
573 300 850
423 702 753
296 156 933
757 27 869
118 577 901
522 372 691
97 478 547
547 715 -618
416 726 -416
16 162 -481
156 755 198
250 580 959
427 367 164
395 390 978
671 594 332
416 475 106
646 444 27
358 606 617
92 459 761
48 450 584
340 486 -33
738 245 455
633 42 -75
694 750 692
665 188 832
502 82 -844
726 244 680
419 491 960
441 419 398
525 302 731
50 136 208
187 116 881
677 382 -988
222 447 753
260 300 26
218 16 153
501 173 895
382 748 589
764 572 -912
86 80 828
173 764 874
63 314 53
232 511 825
582 494 609
511 528 171
99 127 660
13 60 -584
16 513 269
173 768 144
718 398 -36
491 751 -374
503 143 152
332 496 358
387 646 428
407 272 162
473 321 -324
256 497 407
534 604 375
277 640 460
426 69 930
771 443 -70
397 538 17
52 483 274
493 569 489
171 627 546
291 554 651
355 570 346
162 564 524
268 628 -667
150 138 143
137 491 -826
662 629 113
216 269 663
711 620 501
52 673 46
393 180 313
499 521 -521
442 629 161
364 766 -937
533 607 355
711 463 545
759 615 624
757 128 267
619 511 547
218 83 -669
191 453 -962
108 319 577
4 592 751
77 51 140
153 335 -507
622 338 462
355 374 606
332 776 -631
204 66 792
150 175 811
24 692 376
47 512 456
249 752 592
572 232 47
539 656 188
322 150 86
540 405 20
364 425 955
565 313 510
121 433 559
666 398 414
2 660 765
736 774 855
265 320 570
186 88 627
699 125 785
687 591 731
419 3 243
639 261 393
139 486 751
81 564 200
176 579 -810
135 239 151
13 79 333
474 694 180
656 634 172
627 193 929
393 222 343
538 712 385
193 314 731
365 743 640
555 710 239
558 737 35
35 719 739
80 64 -242
644 48 543
625 39 865
398 138 661
371 198 762
517 247 133
408 331 299
41 552 735
248 216 654
417 190 77
763 497 928
361 28 857
296 440 424
752 282 -516
768 760 9
92 624 146
643 281 -720
383 489 282
361 519 626
127 207 37
428 604 893
245 313 880
441 665 504
756 112 -895
343 210 -356
179 101 216
2 261 109
208 316 321
243 680 203
63 135 851
233 313 211
155 774 300
429 225 510
641 186 -872
718 251 294
711 387 761
191 243 218
761 466 991
519 293 -330
479 720 407
144 719 -431
639 393 639
38 309 926
704 499 602
492 552 835
402 31 -54
761 583 888
694 690 665
731 67 195
343 712 373
614 624 -48
458 348 494
250 165 514
435 88 992
667 754 -681
33 741 186
666 658 647
343 551 859
190 46 -4
611 602 -545
576 99 543
543 584 627
491 445 599
593 548 282
428 629 459
94 443 14
700 713 436
767 619 530
589 763 718
730 148 38
103 496 563
214 756 722
313 572 604
200 285 -224
732 457 75
121 776 156
732 648 186
12 776 -910
551 308 61
323 699 147
83 622 883
328 222 64
774 348 899
676 92 59
239 751 606
65 29 918
309 330 879
333 686 928
777 204 -598
366 639 515
255 216 -501
232 266 546
494 733 -724
748 343 874
537 554 363
227 591 830
85 41 -150
43 713 750
557 163 249
75 26 112
743 474 587
733 649 787
552 311 -428
359 482 556
614 49 233
190 493 345
491 360 542
406 730 191
148 172 542
671 704 595
70 83 -489
775 574 267
116 612 -108
600 373 604
725 668 401
338 41 879
403 250 232
275 662 433
28 470 321
333 646 525
636 628 539
608 211 963
82 290 825
134 636 202
735 517 602
211 38 573
305 57 996
22 45 558
766 92 177
120 744 587
221 259 166
528 666 387
663 326 420
204 255 748
293 763 -621
372 448 320
227 50 649
141 83 513
759 265 -815
387 133 322
205 77 494
403 492 620
32 155 868
47 84 904
61 258 -938
692 281 -501
401 274 722
509 14 829
603 341 457
497 323 785
589 543 -703
469 441 594
150 544 61
553 572 714
434 467 -139
604 25 660
379 403 710
20 245 236
457 761 926
414 189 609
95 326 603
586 480 39
307 518 881
74 123 498
158 593 14
331 322 433
37 544 -101
690 525 363
618 120 176
414 459 975
11 322 58
300 462 693
85 634 105
247 714 498
322 724 891
35 609 670
554 514 -226
234 523 3
565 93 821
747 663 55
18 570 871
413 367 483
267 18 721
198 623 278
59 177 228
610 58 278
417 164 671
471 591 797
264 664 907
373 2000
0 241 653
0 203 901
0 233 312
0 280 188
0 45 34
0 267 -73
0 190 685
0 121 473
0 326 693
0 336 713
0 143 273
0 312 34
0 369 -450
0 201 894
0 310 576
0 67 445
0 195 101
0 255 85
0 130 926
0 370 797
0 311 552
0 10 937
0 235 891
0 288 698
0 256 596
0 189 412
0 144 528
0 171 195
0 24 589
0 180 105
0 278 315
0 172 300
0 282 224
0 55 375
0 343 199
0 217 178
0 19 938
0 254 862
0 272 727
0 339 611
0 244 954
0 221 681
0 210 509
0 252 984
0 249 423
0 4 155
0 43 64
0 17 746
0 133 -673
0 250 528
0 184 890
0 242 134
0 153 201
0 202 962
0 44 513
0 307 372
0 185 130
0 112 196
0 358 424
0 348 650
0 205 143
0 101 809
0 318 325
0 335 388
0 61 261
0 192 932
0 71 327
0 142 100
0 191 248
0 135 718
0 33 202
0 366 242
0 262 125
0 110 796
0 347 523
0 224 814
0 237 371
0 40 261
0 174 971
0 123 408
0 36 172
0 26 608
0 166 4
0 371 -406
0 216 87
0 333 242
0 154 113
0 111 645
0 89 38
0 239 947
0 332 480
0 163 724
0 327 299
0 138 544
0 152 503
0 69 943
0 76 219
0 341 679
0 308 253
0 188 959
0 218 625
0 207 15
0 30 934
0 328 106
0 117 868
0 293 959
0 346 76
0 136 265
0 62 15
0 13 586
0 8 323
0 108 437
0 120 319
0 47 432
0 294 564
0 157 353
0 96 135
0 165 415
0 160 983
0 81 522
0 227 243
0 265 300
0 187 988
0 295 424
0 285 244
0 94 685
0 58 671
0 291 235
0 234 21
0 60 -991
0 182 535
0 209 496
0 345 259
0 364 393
0 20 -478
0 300 682
0 178 899
0 167 279
0 134 257
0 222 81
0 146 545
0 84 768
0 37 946
0 51 46
0 53 509
0 106 640
0 27 391
0 127 717
0 322 535
0 80 326
0 334 474
0 338 745
0 15 936
0 367 365
0 342 32
0 73 490
0 273 375
0 253 869
0 150 386
0 289 744
0 268 860
0 126 505
0 14 729
0 225 717
0 38 604
0 323 695
0 9 393
0 173 238
0 186 616
0 231 131
0 181 358
0 91 267
0 325 355
0 277 917
0 208 128
0 74 506
0 337 461
0 92 341
0 85 777
0 147 768
0 238 476
0 102 612
0 248 -349
0 93 319
0 283 40
0 83 517
0 88 910
0 198 664
0 271 676
0 330 942
0 59 205
0 54 472
0 290 392
0 220 66
0 28 129
0 42 99
0 361 56
0 360 559
0 18 501
0 228 516
0 79 472
0 243 624
0 115 201
0 156 299
0 7 164
0 125 139
0 177 960
0 266 822
0 161 835
0 297 172
0 95 280
0 196 247
0 29 884
0 39 648
0 223 697
0 324 987
0 50 748
0 247 393
0 87 175
0 320 687
0 131 278
0 258 806
0 349 688
0 103 162
0 236 339
0 63 48
0 359 823
0 331 648
0 365 334
0 141 359
0 48 94
0 1 258
0 124 394
0 128 395
0 169 344
0 122 182
0 41 635
0 104 340
0 114 732
0 354 470
0 230 86
0 204 980
0 353 -987
0 113 632
0 82 683
0 306 541
0 72 808
0 197 488
0 194 247
0 352 101
0 151 386
0 25 566
0 155 164
0 213 305
0 129 390
0 12 822
0 90 627
0 212 89
0 23 101
0 219 369
0 362 99
0 357 204
0 214 996
0 107 204
0 65 571
0 64 819
0 351 345
0 355 925
0 368 956
0 260 364
0 99 268
0 299 192
0 109 876
0 340 664
0 287 926
0 145 928
0 35 593
0 286 932
0 199 241
0 301 565
0 132 464
0 32 17
0 149 366
0 68 40
0 206 731
0 137 814
0 274 870
0 34 925
0 162 914
0 21 563
0 70 788
0 321 741
0 226 540
0 229 468
0 116 497
0 276 -362
0 245 927
0 304 4
0 164 495
0 176 266
0 319 316
0 57 583
0 275 595
0 215 994
0 105 657
0 200 70
0 118 918
0 2 876
0 314 9
0 329 -927
0 22 819
0 31 489
0 46 588
0 100 249
0 6 142
0 11 117
0 139 432
0 264 969
0 3 949
0 97 743
0 158 655
0 302 312
0 372 174
0 193 31
0 179 112
0 183 524
0 292 156
0 315 471
0 269 918
0 56 324
0 263 617
0 363 948
0 313 906
0 211 636
0 317 800
0 232 882
0 175 90
0 5 574
0 296 521
0 159 747
0 350 122
0 75 637
0 77 96
0 246 470
0 298 545
0 78 434
0 140 65
0 16 273
0 119 194
0 356 881
0 284 919
0 270 18
0 148 777
0 240 242
0 66 819
0 309 455
0 261 210
0 303 746
0 98 60
0 49 274
0 86 202
0 316 152
0 257 268
0 251 712
0 52 386
0 344 632
0 305 176
0 168 597
0 259 631
0 281 811
0 279 294
0 170 753
81 356 386
280 178 342
129 318 467
299 10 -764
37 296 -377
329 238 361
302 209 -756
208 95 832
182 311 125
173 1 470
113 13 12
28 127 147
137 129 434
272 296 690
10 233 537
248 22 252
168 54 -62
54 279 937
275 58 -497
320 153 818
29 54 663
339 313 13
78 191 45
220 75 631
165 256 836
7 96 -542
69 324 710
140 100 51
85 266 52
62 299 2
142 214 390
207 81 477
65 169 -120
187 165 87
278 21 -159
32 69 183
143 67 368
240 260 999
166 149 111
331 257 -391
161 105 468
312 325 296
78 298 373
298 62 387
178 217 813
289 22 640
74 175 515
12 188 540
108 156 917
197 107 509
262 97 565
181 227 812
177 325 448
221 117 -237
331 258 95
217 290 268
250 144 -831
365 4 167
205 143 579
82 105 930
260 57 -620
218 273 656
123 336 646
56 43 287
197 217 902
90 82 217
261 39 955
199 207 418
75 314 753
10 336 709
176 160 -378
74 42 -388
286 244 -492
115 62 682
207 328 1
74 145 34
21 207 816
97 281 7
59 259 838
23 127 -956
47 130 642
320 179 697
264 295 501
243 158 -643
139 342 -452
56 285 3
162 106 984
49 247 7
33 287 602
147 289 31
19 141 382
319 53 888
265 284 251
365 146 252
126 53 37
144 179 -401
163 126 355
346 133 498
137 148 104
276 324 780
363 148 -329
355 350 620
149 144 166
321 219 -38
166 202 831
282 139 12
183 343 541
76 172 434
21 127 689
259 145 809
112 72 213
211 79 455
200 122 160
143 187 598
203 29 298
194 343 278
77 100 861
18 104 628
340 243 -23
125 308 -496
65 264 216
164 158 584
206 231 193
290 180 576
41 30 -258
49 361 460
263 118 646
362 273 582
158 4 -545
346 128 -140
217 78 982
15 198 431
75 367 -93
215 305 528
277 189 -811
127 32 764
90 291 430
43 118 805
370 306 423
332 309 522
360 207 723
146 213 626
51 170 -511
276 267 611
122 8 97
242 86 633
72 296 952
327 162 896
64 197 -505
56 42 391
165 5 417
365 113 856
310 186 509
310 193 105
69 237 211
27 295 644
239 207 476
131 268 826
40 295 144
202 134 8
91 336 304
37 165 956
324 23 580
139 329 492
351 76 408
228 242 716
178 115 306
272 238 684
77 195 -123
151 98 812
331 95 378
127 310 946
143 242 -15
192 319 -212
186 265 459
249 124 338
93 215 -284
194 233 350
178 61 398
245 225 -879
325 313 749
7 309 574
261 279 -631
52 216 -690
359 95 472
238 338 151
116 274 952
269 150 488
85 89 751
21 276 250
306 31 853
122 7 225
207 71 918
173 254 433
29 25 805
226 364 624
267 328 378
276 110 873
360 273 713
351 192 8
181 230 578
55 110 872
185 355 -355
135 288 -400
290 132 115
77 122 524
313 94 19
188 166 -555
321 147 29
138 263 896
356 172 -143
189 244 161
361 257 931
192 28 128
13 163 841
223 216 988
264 30 658
369 64 734
348 183 309
321 116 137
151 254 569
343 164 258
316 25 -401
253 42 186
214 282 172
322 140 479
107 161 499
93 100 -757
42 95 -263
215 226 -183
257 318 -766
184 280 -183
82 296 386
280 173 104
372 84 401
299 249 -710
16 234 350
146 252 907
185 356 306
202 83 743
199 298 425
262 184 116
94 184 337
197 156 839
154 37 270
4 249 -377
66 286 766
136 174 369
342 138 987
359 163 -434
84 318 206
130 181 248
98 211 -510
49 78 276
59 362 -932
36 123 712
223 297 -137
83 162 710
335 169 744
176 4 721
3 262 922
220 259 231
311 126 225
231 255 216
176 18 254
140 50 807
290 107 996
168 125 -778
64 293 200
270 106 -72
101 291 375
210 21 -211
206 37 817
110 131 -792
240 69 376
51 215 -880
247 177 347
5 279 -105
79 75 423
112 371 26
28 166 147
137 305 203
128 250 610
159 59 430
185 42 -206
310 344 -575
78 219 305
353 39 -934
94 106 608
153 65 260
314 242 -525
245 270 98
24 333 722
223 41 728
183 137 6
137 339 205
95 353 462
314 253 -444
346 232 -789
136 195 967
12 202 681
13 139 487
40 78 348
119 91 527
235 318 -753
48 75 -650
341 326 378
87 105 854
105 26 442
73 257 250
29 344 991
59 61 55
18 323 156
123 254 244
27 49 640
52 345 -518
303 331 675
54 299 619
238 206 436
367 67 684
203 31 -130
36 248 -595
78 246 492
262 319 457
56 349 946
104 343 403
111 216 759
238 213 248
48 222 -27
104 119 217
33 99 431
53 86 110
237 56 339
166 116 -882
350 217 402
265 143 789
291 121 249
10 268 628
204 27 62
197 255 162
246 23 673
322 34 936
114 22 983
353 110 575
61 257 58
272 261 822
13 34 -383
94 305 189
225 28 401
87 152 553
204 272 634
10 223 723
298 145 -823
325 206 279
172 186 749
41 36 855
134 149 626
150 90 34
127 116 308
79 272 947
337 286 -338
135 270 605
79 5 -924
97 261 -830
193 210 377
356 304 840
60 299 752
61 303 408
35 96 779
137 221 319
260 172 164
324 30 236
208 166 445
9 137 343
357 205 -998
209 88 393
228 293 77
224 361 861
321 62 -750
44 270 56
239 326 -904
24 213 519
287 318 836
179 47 374
236 349 189
72 255 -60
256 95 248
52 257 721
359 238 116
177 46 53
101 361 345
60 233 684
44 145 91
214 55 404
87 300 -249
252 340 994
296 6 942
363 110 -495
339 184 364
36 170 309
134 69 315
276 187 -502
129 91 -102
271 20 352
18 36 -258
365 34 785
289 368 282
353 84 159
329 170 -619
33 281 886
243 38 178
56 131 -605
210 230 -766
174 143 -780
273 299 -717
343 356 532
315 259 -580
121 185 743
97 210 -402
247 28 540
305 98 -387
104 290 465
163 355 840
350 318 117
331 237 2
212 73 651
81 172 191
200 23 749
342 198 338
301 169 -11
176 34 844
345 203 259
274 138 245
239 73 47
128 217 986
337 329 -65
335 152 120
225 229 449
280 368 -947
81 257 -429
277 353 689
139 99 86
93 79 779
225 366 655
164 201 -463
234 18 731
104 278 -388
3 137 281
20 21 471
1 74 781
66 219 56
125 197 604
371 306 444
260 153 -195
256 161 165
187 259 599
106 16 284
346 138 536
1 224 594
186 159 653
355 186 840
70 294 577
145 342 564
112 131 551
54 133 312
38 11 412
253 352 452
22 54 935
12 231 242
293 166 528
218 267 629
9 337 496
44 353 764
15 57 388
242 358 -923
52 14 235
15 69 -268
103 26 91
95 371 221
261 239 652
67 98 -398
96 109 835
105 352 849
42 180 734
154 204 29
172 140 -169
322 327 430
244 160 -155
29 2 470
311 9 -986
163 201 360
194 105 999
194 115 185
372 190 383
301 106 369
124 115 -271
188 198 255
3 189 -519
19 241 346
169 362 782
81 158 159
94 293 -210
156 182 704
123 169 -183
289 204 -850
44 232 981
203 249 721
265 355 -434
50 298 -392
53 299 -257
188 7 -592
355 76 465
370 318 573
306 48 831
157 241 151
357 135 489
370 313 883
225 67 578
303 279 9
78 293 346
71 341 773
63 191 187
136 221 599
208 23 -873
259 77 854
45 99 353
214 245 898
253 260 448
219 369 347
32 310 295
168 59 572
219 294 900
138 340 82
14 369 156
352 345 13
32 172 46
292 51 952
184 11 789
30 297 545
48 318 542
295 230 105
154 167 -948
8 106 872
212 181 -542
265 344 1
214 25 486
162 174 75
195 112 161
131 88 10
2 8 609
142 137 276
362 277 257
144 4 464
192 14 332
292 85 684
100 72 303
89 273 113
162 43 -679
85 77 523
167 351 168
115 156 63
138 134 665
271 295 972
213 10 846
155 233 284
10 208 555
60 127 462
39 191 379
283 98 548
333 326 1
298 193 -34
74 119 118
291 124 -414
249 191 -823
243 357 436
135 340 913
356 60 690
148 114 -462
119 212 -994
286 8 837
210 308 154
149 152 188
152 73 604
17 11 917
219 257 283
20 95 346
142 284 988
283 38 112
28 103 443
251 208 283
26 260 619
109 176 725
165 24 144
278 220 346
269 5 449
80 43 -443
100 300 -240
353 317 -598
284 19 895
70 11 269
290 61 644
132 191 546
317 165 299
326 236 984
325 71 530
349 186 72
33 244 -657
51 286 -662
240 302 114
66 188 684
343 100 278
241 245 810
146 58 -55
305 258 506
15 150 -366
90 233 411
322 181 708
137 81 417
58 246 621
312 27 858
364 347 847
7 355 93
294 53 -29
64 269 675
20 117 863
33 328 -737
159 371 -584
119 180 -983
262 314 220
255 81 474
275 139 948
111 55 743
226 141 -981
281 56 611
345 277 711
100 81 697
49 159 -724
39 172 887
178 203 380
146 283 482
80 100 -635
187 191 624
84 38 34
71 334 839
207 277 553
115 209 136
77 124 60
292 37 921
57 271 870
353 279 -1
9 34 753
309 340 299
290 70 728
218 255 780
333 336 -417
142 297 68
207 231 659
63 177 46
119 347 457
363 308 -709
330 173 -46
184 37 468
335 3 616
185 101 613
328 20 644
146 108 -380
291 101 448
214 136 540
67 179 180
247 119 450
210 181 31
264 297 80
212 110 203
300 121 934
306 253 -969
35 182 373
3 173 950
91 92 -869
253 179 304
250 178 572
211 252 658
251 207 271
336 69 527
47 111 95
115 262 174
192 290 916
345 76 17
58 97 27
303 109 799
309 294 2
347 329 -780
231 107 433
287 37 885
360 239 884
274 181 694
336 180 491
277 264 627
66 254 312
265 123 -649
245 31 484
306 65 785
192 96 -641
49 284 595
327 174 -52
31 259 612
276 46 15
237 54 -469
144 263 123
239 132 -582
369 163 895
12 256 188
60 141 167
115 128 -167
80 164 -976
56 156 577
251 4 -125
113 313 187
354 105 191
39 347 885
246 341 134
240 300 911
304 20 424
108 112 984
115 0 44
176 164 192
268 159 181
282 251 828
184 288 -823
185 315 198
9 251 635
201 93 175
75 282 804
153 327 924
72 75 -295
53 97 -107
22 11 -680
162 315 593
204 201 254
271 298 636
29 245 901
160 182 179
180 231 126
63 39 -281
156 339 989
78 94 600
24 221 765
363 90 736
70 173 937
217 196 701
254 256 784
122 141 117
115 118 404
8 363 193
24 171 959
56 234 373
226 30 559
192 320 -433
201 353 745
59 324 588
49 205 889
362 254 822
269 334 735
119 124 -123
136 298 45
289 42 61
257 103 936
288 185 439
55 170 580
154 68 388
305 264 238
230 249 900
208 245 630
294 159 254
280 294 859
233 127 -685
21 215 329
106 241 727
55 53 324
291 6 -929
217 205 111
234 331 -386
125 265 175
332 356 164
74 282 -824
218 167 279
173 133 226
187 171 514
257 336 -855
358 117 906
170 140 169
260 266 -683
65 76 454
91 142 945
119 243 -948
210 170 -625
75 195 394
200 131 508
76 23 93
236 267 114
286 181 165
165 39 -276
335 164 781
170 73 623
303 66 289
102 366 75
57 320 486
258 91 572
53 99 -659
250 61 -219
119 177 511
197 111 526
321 367 385
294 3 617
249 184 -909
159 262 977
186 209 661
193 173 498
155 134 626
25 158 158
369 267 -845
254 27 -330
361 29 -640
115 339 84
85 151 297
155 292 125
327 344 357
154 177 98
49 140 -401
99 230 650
227 232 935
5 67 988
211 245 620
30 264 994
222 342 195
160 120 94
107 209 102
330 222 26
366 313 -998
362 58 566
55 38 945
103 17 863
90 356 580
226 276 759
112 146 700
158 69 844
252 345 136
208 284 751
43 191 523
221 331 800
177 246 -422
302 189 543
25 281 947
273 241 384
121 311 -598
157 117 779
55 246 846
211 354 354
129 185 584
266 9 28
324 21 891
217 268 14
1 362 -867
306 32 235
230 20 112
144 114 130
371 87 19
303 222 38
157 269 196
245 222 205
370 248 588
44 324 355
232 101 172
84 145 826
15 158 322
349 91 317
88 235 279
167 260 539
265 162 840
157 56 142
324 201 546
352 212 694
133 306 349
60 0 917
170 269 721
135 194 -47
309 364 172
362 266 528
30 305 937
331 176 -546
361 283 -877
18 317 -649
195 361 288
368 82 523
102 210 58
296 164 -467
253 239 175
180 84 -685
227 223 541
35 101 877
316 286 141
110 16 44
81 287 637
350 21 874
67 82 693
62 45 472
188 124 13
275 150 -939
241 57 534
138 46 741
273 268 -2
219 330 734
194 183 146
206 148 -844
200 27 803
305 220 283
353 273 594
119 159 433
304 220 888
220 170 -462
49 360 -720
6 263 33
143 159 813
267 127 635
91 190 897
130 100 205
40 305 907
80 325 588
15 189 814
196 212 199
332 112 945
361 204 133
106 293 259
85 208 483
149 53 394
271 223 690
109 355 581
21 102 460
60 12 146
305 201 417
130 249 879
330 82 139
99 244 707
37 365 470
208 292 993
69 34 121
87 286 -921
249 82 517
187 175 970
245 173 381
79 92 961
322 348 82
111 277 512
169 230 878
237 112 -261
234 253 650
335 225 242
12 250 863
367 275 -505
96 206 394
159 108 448
79 295 54
194 290 -904
185 310 615
170 127 265
36 171 518
195 119 462
346 261 503
189 161 238
273 248 243
183 166 620
81 189 -79
140 283 444
196 176 518
216 120 738
100 358 792
220 281 111
40 317 -755
171 341 233
137 28 32
240 80 310
88 139 222
234 223 252
85 364 -33
348 342 700
214 320 0
368 125 729
35 100 200
161 17 -325
199 303 639
108 146 427
26 7 553
302 180 888
95 159 730
250 162 -79
352 152 -109
