100
40 39
21 7 -122
25 14 263
16 2 123
12 2 988
4 32 -178
16 32 -653
16 14 909
11 31 -129
14 0 -780
5 31 -614
13 4 -980
18 7 -526
34 8 68
2 1 -509
20 16 -376
31 18 401
33 30 865
8 29 -662
14 1 -422
15 1 968
31 33 554
25 21 -663
1 2 -263
23 3 -769
23 12 -789
10 7 -89
3 31 691
17 10 -907
23 31 -66
22 15 -102
8 25 -520
0 34 909
33 15 -156
24 21 -632
2 0 786
18 1 35
27 0 599
24 11 521
5 12 -362
15 7 717
8 31 726
34 13 375
12 23 980
23 18 471
2 27 902
7 31 -640
32 4 -927
18 0 731
14 11 -166
31 17 -49
33 13 587
2 21 -351
7 0 1
8 4 726
16 5 -115
21 10 -787
1 17 -491
0 1 -484
17 18 350
6 33 -120
4 29 68
4 33 -243
31 9 -487
3 20 964
20 2 275
2 23 -564
8 26 -543
12 26 -429
5 2 -841
10 28 -208
24 14 -1000
14 24 790
7 8 3
25 23 179
32 20 -608
28 2 62
24 25 -811
17 26 -731
30 13 901
19 34 389
6 23 -27
4 30 716
25 12 559
22 5 526
33 9 566
19 32 -660
30 23 55
3 0 90
26 23 671
28 4 -360
26 10 434
28 6 396
21 8 472
27 2 593
13 0 -466
33 21 -939
24 3 873
9 24 573
5 26 846
28 21 -29
22 17 328
24 34 334
6 15 -983
9 19 137
2 18 552
17 16 97
19 24 373
25 0 -832
10 13 -810
20 5 656
34 22 -75
49 447
36 47 -653
26 36 -174
22 47 328
12 26 -135
42 36 -18
23 42 -267
35 36 621
5 22 -970
25 42 -734
20 23 65
38 5 270
10 23 761
3 23 734
37 47 662
2 3 795
24 25 992
46 3 -584
9 20 700
30 24 -162
15 42 933
32 20 350
48 46 136
31 36 -320
18 46 775
11 5 897
8 48 -311
39 15 427
17 32 553
21 23 628
7 48 701
34 48 141
45 15 385
14 32 318
1 11 -714
19 39 -619
29 30 -646
6 20 -291
13 37 486
44 30 -974
40 2 -222
28 15 -142
16 2 531
27 46 -321
33 26 708
43 9 683
0 25 128
41 12 -620
4 6 -470
21 9 535
39 17 -238
25 39 -105
17 0 759
48 23 -594
35 43 -344
43 39 117
18 20 -572
39 13 -343
21 40 -190
45 0 522
31 19 -944
23 48 -930
45 38 -823
45 32 628
14 47 44
46 24 895
28 6 268
20 18 438
23 35 -369
27 47 351
34 5 862
32 46 -71
13 42 -307
9 13 902
5 45 208
12 32 -438
45 4 -829
36 33 543
3 10 -847
18 32 -368
21 44 -856
47 32 221
24 12 122
12 30 -670
12 7 930
45 31 719
36 1 208
18 47 351
42 37 -413
37 24 785
43 48 -557
26 32 -80
32 0 -172
41 18 44
25 17 198
42 23 -39
45 13 398
41 7 -132
31 42 979
18 4 445
46 37 -493
23 1 586
17 36 719
27 26 138
8 21 638
12 38 -25
39 29 381
24 0 -867
10 9 -382
30 34 233
11 19 722
24 44 -906
6 48 767
18 22 -554
39 0 -652
38 3 243
44 3 232
28 33 321
23 46 258
30 41 -681
47 21 779
8 14 -486
13 15 55
0 33 -758
25 10 -534
2 10 572
39 16 -830
42 17 -200
1 26 261
21 45 -442
7 21 -700
2 39 -376
6 9 953
29 40 -692
18 8 -735
5 38 256
36 17 -420
44 19 524
27 2 -354
32 31 461
40 20 605
14 10 -864
27 17 125
18 31 315
3 7 360
37 43 610
44 10 -576
1 13 -709
19 36 83
1 15 611
43 36 -170
41 2 -847
20 30 -740
43 10 351
16 11 137
41 44 887
14 46 -274
2 43 220
24 14 287
29 16 992
47 42 -326
22 37 542
31 29 974
23 0 848
27 41 -614
5 43 749
21 11 -431
7 42 -754
31 13 629
25 19 -93
12 44 54
11 32 -738
42 35 -772
40 36 471
23 45 -975
22 35 765
47 40 -534
35 32 664
23 3 931
19 40 -72
20 37 676
41 36 152
5 4 32
41 33 -57
15 34 -632
19 6 -383
46 11 544
16 44 -929
11 16 150
24 19 151
41 37 189
28 36 -298
28 35 -953
11 48 183
30 31 44
5 35 15
39 45 605
15 7 -508
28 41 533
3 30 -258
16 36 430
45 47 466
14 44 508
14 12 294
25 33 -893
6 16 34
2 30 -320
15 12 -905
29 6 -927
2 46 -509
39 24 -918
29 35 500
10 28 455
17 14 4
11 31 -852
27 30 440
45 14 271
9 15 341
3 15 -9
46 30 487
23 20 -794
40 16 -75
46 15 537
10 3 -23
29 36 890
25 22 -481
8 33 -415
37 22 -322
36 45 -555
11 42 -412
47 12 -781
40 11 -590
37 30 891
43 12 -389
1 24 -292
26 0 -246
8 32 219
0 22 312
13 10 -734
19 11 -632
32 34 -23
10 8 -806
17 13 -710
32 9 -94
4 42 918
23 39 -911
44 40 -749
45 43 -253
48 12 70
22 3 832
13 31 145
33 15 836
20 42 -971
30 3 896
11 45 -709
18 16 917
34 17 394
1 43 -281
37 9 380
25 44 -694
42 22 -390
2 33 -111
9 44 409
27 43 789
34 3 -77
48 32 -912
21 25 -134
38 30 -942
25 41 197
20 34 -466
32 35 903
10 7 -644
42 33 907
10 5 -892
42 19 -426
5 31 417
28 38 113
14 8 470
21 42 -19
41 38 -765
25 16 456
28 45 -274
23 25 40
48 11 746
47 6 66
6 0 -33
45 25 -149
20 21 -830
47 4 69
47 5 587
33 23 -350
8 7 -925
31 0 -826
10 41 -562
41 34 962
0 38 -946
11 22 345
23 2 -433
2 27 16
48 39 -260
28 12 -295
13 43 -916
47 11 -788
21 6 -153
27 14 -648
4 29 365
41 4 -71
26 43 231
21 30 881
3 41 878
32 36 -609
47 46 323
46 25 233
45 46 573
45 24 730
13 39 640
20 46 434
43 42 -46
1 7 128
8 4 -161
45 29 793
24 22 503
25 48 278
37 19 941
40 44 933
42 28 -616
16 37 120
48 37 411
16 25 79
32 27 842
43 13 -207
43 2 -767
45 17 36
7 13 420
33 22 -289
20 0 -949
6 3 -701
25 38 321
20 48 -64
13 45 -705
9 16 323
31 8 382
5 16 -256
23 15 -333
14 38 556
22 1 549
25 13 -793
15 2 -446
3 39 61
17 22 -322
10 0 -44
9 8 409
35 27 -249
13 22 -106
9 21 -503
39 22 132
20 39 669
16 15 -156
23 31 741
35 15 254
26 22 -547
3 45 -16
2 16 653
4 25 444
28 18 460
4 7 654
44 36 -771
34 22 225
46 7 -339
21 39 982
19 23 -803
6 24 -938
43 6 848
20 31 -891
41 9 -921
41 15 935
22 9 358
22 12 568
5 2 -742
13 16 -923
38 13 810
31 40 353
25 23 380
47 41 700
39 36 513
26 7 399
36 2 -823
25 18 -965
48 44 701
9 14 -746
38 31 299
43 44 745
46 19 376
46 9 -556
18 25 -916
15 13 157
6 11 64
7 37 -98
34 12 803
16 26 351
23 34 -10
12 8 -350
44 37 -975
27 1 856
26 23 -975
28 26 -970
30 32 -729
25 1 111
22 32 926
35 31 952
29 47 -154
46 39 824
19 30 638
15 27 84
15 18 -79
22 48 -107
11 39 927
44 41 731
46 34 978
41 27 521
44 33 557
4 16 -961
46 29 -66
22 10 -682
6 4 394
35 6 -119
18 2 -651
16 42 776
23 41 -664
24 27 248
45 33 757
33 28 894
3 12 -576
8 13 784
1 34 -900
30 2 594
39 28 -601
28 48 -288
16 20 -390
1 20 48
25 30 51
3 34 -936
11 15 -26
47 15 -501
38 20 -726
9 36 554
47 10 -279
4 43 -661
24 118
21 11 49
4 11 -586
16 21 347
14 16 -38
8 21 2
1 21 63
2 16 698
23 4 402
10 16 439
9 2 671
15 21 826
3 4 899
6 21 -759
5 15 -53
12 23 783
0 3 726
18 23 -422
13 21 -151
17 5 -572
7 5 -59
20 8 480
19 16 505
22 12 -350
7 4 -707
16 3 -626
22 2 -750
22 10 460
13 7 -431
4 3 -641
3 10 -371
4 16 -894
12 16 297
14 23 146
1 0 463
18 16 645
21 13 286
0 19 -972
0 7 259
17 7 852
16 9 335
11 12 514
11 21 155
1 10 361
7 12 -717
2 5 507
8 23 -47
9 16 304
23 20 -364
1 5 507
14 5 267
12 11 -677
18 13 -132
10 13 536
3 23 675
6 18 867
15 20 -358
15 19 -157
16 10 -996
16 8 -654
9 0 -62
0 20 953
21 18 622
10 20 -37
16 19 495
22 20 -471
20 6 -818
23 18 374
13 12 -670
19 1 -104
21 17 655
7 15 502
17 15 196
8 16 327
11 2 472
10 17 -251
22 18 926
4 19 -5
9 12 711
18 14 -567
12 7 245
2 4 955
12 1 129
4 23 -354
3 2 -36
23 0 -941
15 8 -713
1 23 -735
17 0 -646
5 11 868
14 18 -177
13 3 -133
18 1 -590
3 19 281
22 5 777
8 3 -369
4 2 -710
2 0 -361
7 8 -786
12 18 -979
17 19 -64
19 17 -25
10 12 -183
14 0 -130
10 9 -886
5 22 -681
22 9 392
13 10 -712
3 8 91
23 14 -133
20 14 -795
19 22 952
7 22 470
13 6 755
8 19 331
7 23 594
8 12 437
8 22 27
8 6 -411
24 23
4 17 -406
6 17 -477
15 4 -716
22 4 127
21 17 274
0 15 778
16 22 -854
12 15 -265
1 12 590
7 12 -779
19 1 217
18 7 -490
10 6 -127
5 19 56
9 7 690
3 0 -23
20 12 417
14 17 -833
11 19 -809
2 17 472
8 2 -498
13 1 -681
23 13 -886
12 11
11 2 -763
6 2 8
8 6 -608
0 8 108
7 11 -803
10 6 215
5 10 -554
3 11 -681
1 10 -852
4 3 879
9 1 926
29 28
9 24 -702
20 9 -679
28 20 936
26 28 -238
19 24 -268
4 20 799
15 24 132
25 19 -133
12 15 -457
16 12 -734
22 9 610
14 16 967
18 16 412
5 24 -979
7 19 -670
10 9 840
6 26 837
17 15 -67
13 25 830
3 17 590
27 16 -988
0 5 -302
2 9 -412
21 7 914
11 12 297
8 7 934
1 4 545
23 15 755
34 33
11 10 791
2 11 63
20 10 44
28 11 -979
13 2 -952
32 10 -899
21 2 508
3 21 -38
24 28 -970
14 3 -995
16 20 -539
8 13 -367
23 20 -614
6 16 -952
7 21 466
18 8 609
25 14 953
1 24 37
4 24 303
5 25 890
0 25 -499
30 23 -695
22 10 -852
33 24 918
27 2 978
17 28 398
31 18 -174
12 13 756
15 27 -958
29 22 537
26 7 643
19 21 -80
9 18 -474
43 60
40 35 -393
31 35 -184
9 40 263
28 9 -488
37 9 775
11 28 -263
41 40 -159
39 37 -766
22 11 519
7 28 480
1 28 -571
2 40 442
19 31 209
8 37 688
26 7 -747
15 37 -385
3 39 153
23 26 -325
33 26 -766
16 35 134
38 31 -735
32 33 718
29 23 993
17 26 -979
0 35 -717
30 37 -595
13 30 617
4 8 93
25 29 596
36 41 213
20 35 447
5 7 -534
24 1 774
21 7 -212
10 37 -357
14 38 -462
27 39 34
42 3 -179
12 10 -482
34 20 783
6 1 -194
18 14 -934
23 29 -33
37 0 845
8 4 160
36 2 817
40 19 -179
19 35 338
9 20 123
37 23 -67
15 34 973
40 36 764
33 30 546
3 33 519
33 15 -284
20 8 25
16 38 -44
35 1 448
14 10 435
37 40 -747
37 96
19 10 79
31 19 282
20 10 -122
14 19 -841
1 10 394
5 10 -855
36 14 266
33 1 501
32 20 -174
16 14 -836
9 16 511
13 14 -193
26 33 605
17 20 -97
7 5 257
0 17 203
2 9 450
11 5 160
22 20 525
12 5 -80
28 20 831
8 36 -604
34 9 710
15 9 -523
6 8 -414
24 14 822
21 22 188
4 7 837
30 7 849
23 17 455
29 34 633
18 31 -896
3 30 -626
27 1 188
25 17 678
35 21 156
34 28 -121
10 3 28
23 36 641
3 10 284
8 17 -769
33 21 -316
26 13 904
0 6 -434
17 26 -227
32 3 -777
6 29 -924
17 12 -259
29 0 432
34 35 512
25 3 812
32 35 869
30 36 -937
12 36 -991
28 4 482
31 1 -301
31 23 577
35 2 -553
24 6 580
5 28 15
32 2 135
34 3 -723
23 7 -680
34 11 -590
12 20 -647
14 4 -188
31 35 -41
33 10 -799
16 25 -96
9 31 -979
19 21 -640
16 30 325
18 35 112
3 18 417
14 25 -725
17 2 142
28 2 -598
2 34 -801
14 8 526
1 26 964
11 13 448
19 1 922
11 21 769
0 31 -173
34 4 233
27 21 -625
6 16 567
2 1 259
24 11 -748
34 32 749
1 30 -28
24 16 542
34 18 -31
4 11 -195
30 25 69
7 31 -489
32 147
31 22 634
28 31 -716
8 22 612
27 22 -416
2 31 -277
18 8 96
11 2 521
4 22 322
5 18 708
6 5 429
15 31 -805
10 18 449
17 15 -901
7 22 254
16 11 -323
24 7 104
0 2 -421
30 22 -815
29 2 927
12 15 583
1 24 701
14 8 805
13 2 149
9 27 -251
19 29 84
3 8 151
23 12 941
25 16 90
20 30 890
26 17 415
21 23 -787
4 1 -970
19 9 -82
5 1 -703
9 21 -107
20 18 -490
4 21 -192
23 15 -262
7 3 150
27 28 222
26 20 529
11 9 480
5 3 802
6 24 579
8 12 -515
17 29 -329
10 30 -446
18 1 353
20 27 252
22 3 123
19 27 -816
12 18 -743
26 8 567
7 20 -324
30 3 306
11 20 -295
6 23 519
0 24 526
21 16 759
25 17 -517
16 6 -188
25 29 -315
10 2 -958
2 13 293
27 31 -389
31 9 431
29 14 725
27 10 -768
14 18 186
8 30 -427
17 5 607
25 7 227
13 17 -357
8 29 -300
12 24 -753
17 8 -644
29 13 -942
20 6 12
18 24 -740
23 11 -830
3 22 -602
2 28 228
9 22 -502
2 19 127
4 29 542
7 30 -434
31 15 -545
7 31 -349
22 15 970
29 17 -626
23 20 607
4 2 424
12 7 748
24 13 -831
0 4 221
22 0 256
1 31 692
13 12 -635
1 3 595
17 22 371
21 15 -220
25 23 72
16 1 -957
11 14 508
8 6 708
28 6 -622
19 10 -35
7 25 271
8 19 569
15 27 628
28 10 -134
16 26 491
26 6 643
23 31 515
7 23 456
30 4 -930
24 1 -638
13 22 -361
6 26 188
15 22 -846
13 11 -107
17 23 694
13 20 -699
7 1 -284
12 5 -123
7 17 -163
18 5 -346
11 22 226
11 15 128
20 21 -870
9 15 -306
2 6 -960
31 10 -131
29 21 -737
2 8 -571
3 0 -80
7 14 -643
14 5 215
24 18 -989
29 31 74
31 23 -621
29 11 101
10 21 -772
29 28 -14
10 23 -886
17 21 251
21 28 564
41 226
40 25 135
36 25 -855
0 25 42
35 36 301
13 36 -40
21 13 -326
8 35 -323
12 36 744
20 25 362
17 36 171
27 21 557
24 8 754
26 36 422
14 20 -592
5 0 -961
34 27 -185
31 8 781
28 26 683
10 17 -271
33 28 699
3 17 -763
6 5 414
15 34 104
32 10 904
38 36 309
9 13 400
4 21 -227
30 38 -877
29 8 429
19 3 410
37 17 557
18 36 -282
11 32 460
16 21 656
23 27 -686
22 19 238
7 13 602
39 3 401
2 3 -752
1 18 -162
16 26 -943
40 14 804
21 20 987
15 17 -344
19 4 -302
5 27 254
24 37 -1000
30 29 457
4 37 551
38 25 222
35 37 208
26 0 917
6 1 -630
13 16 859
12 3 7
27 35 381
16 0 323
8 27 312
13 32 -781
8 13 599
7 32 -190
23 1 -151
21 3 444
26 25 842
3 12 -860
15 3 -763
40 32 -994
32 14 -438
13 21 -663
40 13 -16
23 30 -566
21 10 835
16 15 -940
24 13 485
7 8 314
4 8 -295
39 15 -905
34 23 411
2 37 278
32 38 584
23 20 485
17 14 485
24 1 890
0 31 18
40 3 917
8 19 369
10 32 181
8 5 -154
17 0 253
20 38 -186
31 3 773
8 24 -435
33 12 369
27 23 -3
18 35 -23
14 34 -272
1 13 -543
8 11 -304
36 37 -888
17 13 -80
13 25 -475
6 0 -556
25 40 -796
11 14 -315
7 38 -124
33 17 833
13 39 596
1 40 191
3 6 -439
16 10 -54
6 32 767
32 15 -106
39 11 -486
26 11 688
25 8 601
8 31 -99
17 10 -892
32 33 -172
2 24 596
8 20 -546
8 22 707
35 11 -81
10 9 -757
21 14 -553
22 9 -272
18 17 251
36 4 348
26 22 809
35 19 -174
34 19 560
29 6 -595
15 31 -427
25 37 140
13 14 163
13 24 153
39 35 -631
31 15 794
39 1 -376
38 29 -649
33 24 894
21 39 -852
38 20 343
5 39 410
30 14 646
27 8 100
35 31 -559
28 4 -106
11 12 -867
23 7 -257
6 29 866
15 16 451
17 5 -28
7 24 308
0 8 -416
32 27 -60
1 35 -499
36 1 947
29 36 280
16 20 -489
39 23 -608
16 30 895
7 25 -77
13 7 486
8 16 125
4 9 -434
1 27 -744
35 26 125
27 11 572
37 34 188
20 14 62
0 34 482
24 22 -878
23 24 -113
12 14 564
28 12 964
35 23 -795
13 30 697
21 26 748
25 28 736
26 24 -859
31 25 -612
37 39 -509
2 11 324
34 1 -279
37 36 -219
28 37 -497
9 15 -858
16 9 52
30 33 -210
19 7 883
34 26 -866
13 8 977
30 23 977
17 21 438
35 14 83
18 8 949
11 16 410
24 0 43
29 33 -882
21 38 -465
10 40 -188
38 10 -209
11 7 -529
32 24 -977
0 3 -771
40 1 191
12 34 30
33 4 -482
24 31 83
39 19 -519
11 35 929
22 26 731
36 29 168
20 2 751
0 1 200
28 38 832
10 23 -917
2 10 -873
13 2 -36
2 31 -812
31 16 906
1 7 806
0 30 -475
17 33 755
8 1 -21
15 39 -483
36 100
9 23 -553
28 9 115
8 23 -541
10 28 -844
32 10 -974
33 8 -768
21 33 -318
3 23 824
35 10 509
12 21 -220
29 10 -996
7 29 0
15 10 -583
30 9 988
26 30 -753
4 30 -766
19 12 480
5 30 598
20 4 -180
24 21 886
22 24 132
27 21 -371
25 26 285
14 12 449
31 10 327
0 9 248
16 19 247
34 30 564
13 20 76
2 19 -781
17 10 -811
6 15 -341
11 24 -490
18 13 273
1 34 -221
10 0 -308
22 12 596
2 7 571
5 9 115
14 3 -981
26 29 124
19 16 743
2 17 -387
13 9 458
27 19 -4
9 2 -649
23 25 -900
23 4 -657
14 22 -640
2 6 -93
9 31 -917
16 18 -82
28 27 792
13 14 280
21 28 520
3 20 949
15 31 -174
9 32 -15
3 27 -146
16 20 81
22 35 752
29 3 -416
5 7 -777
32 3 -79
9 19 -62
30 21 948
17 29 239
21 13 -27
34 18 33
22 8 -509
14 5 -915
26 12 750
8 31 335
30 23 597
34 32 562
30 5 -870
20 8 -119
23 29 641
4 20 615
16 4 -723
25 22 876
11 28 -298
11 3 883
35 22 -626
14 27 433
7 2 -395
4 24 314
18 20 672
35 5 -958
31 23 -520
15 2 -33
14 29 -824
15 20 -499
15 4 -503
28 13 870
6 2 983
16 1 -856
3 21 -924
16 13 214
9 29 -662
25 109
20 13 36
6 13 513
15 6 326
19 15 489
11 15 -879
23 15 -959
10 11 522
21 23 881
8 11 299
14 19 382
9 8 -804
1 6 341
7 6 100
12 23 -653
22 23 845
3 7 -540
4 8 -750
17 3 411
16 11 -505
0 10 -694
24 3 124
5 4 401
2 24 -83
18 4 -618
23 14 -620
9 13 183
15 23 955
16 20 574
20 10 900
3 18 952
9 14 -41
8 19 433
16 23 -341
17 2 265
0 22 -724
9 3 -6
9 4 865
4 7 -475
18 2 67
1 20 -795
9 0 820
8 4 -88
24 15 57
0 14 406
9 18 537
14 17 -817
18 19 487
12 2 -518
6 22 -646
18 16 -301
6 0 491
7 16 -149
2 18 -721
15 7 406
3 8 -197
1 9 -82
13 24 -634
2 9 953
5 12 -171
13 23 963
0 21 -991
0 3 -838
9 21 223
3 9 -384
21 9 -797
4 2 -11
15 18 -776
9 7 143
7 8 -492
6 2 -317
14 0 -537
1 22 -887
3 16 270
11 16 589
4 13 -940
16 22 25
11 5 -98
4 15 701
19 23 -254
9 16 814
19 18 793
21 18 861
16 14 -891
19 2 -138
11 14 -333
8 18 737
11 3 460
6 21 -467
7 9 410
15 21 128
7 3 -432
15 16 -351
12 7 40
21 11 -889
21 20 606
13 17 -82
12 13 -294
23 12 -933
7 17 928
22 11 -303
19 10 -774
6 14 -726
16 2 -91
21 13 48
2 17 821
14 3 -818
17 1 76
13 10 -503
4 19 68
47 343
35 18 -849
16 35 -593
39 18 644
3 18 830
23 39 962
5 18 -789
46 3 816
29 35 324
38 29 829
2 5 463
15 2 869
26 46 445
14 18 -537
11 14 -589
25 5 880
22 39 -291
28 14 -327
19 38 75
10 46 -735
6 28 -713
34 2 306
9 23 -112
20 26 141
30 46 844
4 30 1000
31 10 548
17 30 76
13 14 -915
42 5 -714
12 26 -382
32 46 263
8 14 146
33 23 -3
21 42 233
41 39 -131
43 10 385
45 41 444
0 5 -622
44 46 760
27 11 991
40 28 693
7 3 -49
36 2 683
37 13 -18
1 25 -226
24 35 -561
42 27 -276
40 9 736
31 20 -967
33 37 -768
13 8 938
32 42 78
4 31 -744
3 9 426
37 28 249
32 0 -935
12 11 -478
5 35 -559
11 8 457
15 29 -72
40 10 -984
26 41 267
22 30 939
9 6 -855
30 44 -812
23 1 394
3 32 243
2 24 -550
46 45 -299
40 17 -293
22 28 145
2 26 641
1 26 -286
1 34 118
30 35 -431
35 8 738
14 5 -70
33 17 560
40 45 -956
4 33 784
6 3 -964
35 31 38
1 23 -304
30 45 -198
17 24 -393
29 43 -973
23 28 871
2 4 457
17 21 284
32 20 -383
34 40 209
25 9 781
33 38 889
17 35 -791
25 16 592
15 18 -329
14 39 -109
16 24 511
36 35 570
1 30 -151
42 28 -359
36 38 -595
38 39 390
34 39 -15
46 0 -271
29 19 -415
26 14 945
4 22 863
3 40 -611
24 8 -706
19 31 -543
46 37 784
4 39 -260
5 27 -601
43 39 -368
12 20 -149
18 11 303
26 3 660
42 10 -837
17 9 407
24 40 184
33 9 -503
19 26 -996
34 10 273
37 6 351
21 4 -528
22 23 101
7 33 668
31 9 -794
39 6 -312
22 4 -94
24 3 -671
27 9 209
24 28 -984
9 39 608
24 0 -687
37 46 196
44 15 -106
44 29 -843
43 26 755
21 34 505
10 14 -695
11 12 212
22 7 -554
22 16 544
43 28 540
6 9 -611
45 31 -488
17 38 931
45 26 -963
39 27 339
11 35 -879
29 28 985
20 14 286
46 39 13
13 0 23
8 30 -742
27 15 -423
18 26 -841
21 18 946
8 43 -573
15 17 -731
38 44 406
45 46 332
0 45 -670
0 46 -261
31 24 -51
26 9 -917
43 14 -543
31 11 16
26 13 -821
30 12 -725
16 2 -620
38 45 126
5 26 -166
2 21 -884
0 13 278
24 14 -5
37 5 487
3 20 -286
38 2 -37
8 6 -880
33 42 760
34 13 897
1 17 530
27 39 -217
36 14 459
2 31 668
12 15 -242
1 15 -901
10 24 135
36 40 146
40 43 199
41 29 38
39 45 420
34 43 748
16 12 -188
9 16 -17
21 43 781
17 27 -881
5 43 337
33 15 -532
6 7 223
26 19 -446
28 5 -877
44 25 -780
44 37 -895
17 15 966
4 29 581
43 3 617
4 26 125
21 37 -971
34 29 87
8 11 -926
6 43 902
43 34 -467
28 0 796
5 45 551
7 34 -429
14 26 292
21 14 -68
8 12 854
38 25 379
46 24 514
19 29 -57
17 6 677
35 11 -305
26 6 285
14 8 -389
30 39 -741
12 14 -301
1 11 -133
10 26 353
34 23 -628
18 13 542
29 0 907
34 27 421
45 11 -314
41 32 -742
24 27 816
46 30 -650
30 9 -217
21 30 311
37 20 781
2 19 191
14 40 -386
40 37 -970
11 38 -294
0 9 -196
12 8 -741
39 24 592
18 42 504
19 41 405
29 23 173
6 14 -54
22 2 -446
12 21 -582
0 43 180
1 2 697
11 44 -586
15 36 -222
26 35 -23
26 40 -812
3 38 968
37 25 -726
20 22 385
9 14 -402
35 38 422
9 41 273
38 24 -850
36 16 584
38 12 -666
43 27 -373
38 10 -373
28 24 -137
10 42 -673
25 33 -827
12 13 -16
22 25 201
24 29 289
43 42 865
4 35 -487
5 9 102
17 34 -928
10 40 532
12 46 -880
8 4 791
30 8 -522
29 12 -572
41 1 -559
5 33 366
17 39 -742
16 20 -927
35 29 514
39 10 -654
33 16 543
31 12 466
33 29 -603
7 6 82
6 44 -225
41 4 -1
18 40 -159
18 15 406
38 33 782
20 33 -890
8 15 -988
44 7 299
35 5 889
9 20 516
22 37 -221
36 24 -298
19 8 -992
2 37 212
13 26 409
25 46 150
20 43 798
1 13 -358
44 21 54
46 12 -565
30 15 -258
28 46 705
28 19 -947
15 28 -474
36 27 797
35 23 -92
12 9 917
6 37 814
43 17 -127
11 0 -45
9 31 -496
44 32 745
4 13 -314
20 42 435
30 1 -203
24 25 688
44 5 -265
33 7 -102
28 4 219
14 19 -599
5 19 -738
16 29 -410
14 12 -141
27 22 542
30 73
16 5 -258
12 16 913
17 12 639
10 12 930
0 17 -145
14 12 638
1 16 204
28 16 639
19 5 20
8 5 -243
7 0 -816
11 0 886
2 19 148
21 14 -52
13 16 788
3 28 516
22 14 -978
25 10 564
24 10 -318
20 8 944
26 19 -885
9 2 60
29 21 542
15 11 -896
6 7 956
27 25 661
18 14 782
23 29 307
4 5 188
24 15 -878
14 4 -262
29 11 968
5 29 -372
6 10 -47
23 7 862
0 22 -14
11 7 -868
6 17 -204
21 3 29
17 28 871
28 8 524
18 16 -500
25 9 211
15 16 -575
17 3 659
8 4 -967
28 15 -910
10 6 730
12 6 -192
7 26 640
7 13 62
21 24 273
26 9 183
23 26 560
22 20 567
8 18 954
1 24 -157
26 21 99
7 18 -184
16 23 -757
2 17 -571
24 16 -489
8 16 460
15 13 -89
4 0 447
14 23 -613
22 23 -224
0 12 -100
10 25 855
6 28 -645
4 20 -760
28 25 -331
24 18 470
11 16
5 6 -73
0 5 404
8 0 991
3 8 -547
9 0 646
10 0 615
7 6 -151
4 0 609
1 0 -261
2 10 986
8 9 276
4 6 488
6 5 -984
9 7 88
3 2 -447
7 2 592
36 221
18 3 -562
24 18 801
19 24 -710
13 19 225
31 18 415
33 24 312
35 33 85
15 31 7
0 24 -613
12 15 -875
17 0 766
2 3 887
8 3 933
32 13 54
25 31 884
10 33 -158
1 33 535
4 2 -622
26 24 844
21 13 -403
5 8 -976
9 26 734
34 31 27
6 34 691
7 26 -33
14 12 -423
16 19 -746
11 19 -951
28 24 -630
29 19 92
23 28 914
22 29 914
20 33 -140
30 12 -181
27 13 406
3 0 847
3 22 -495
33 23 974
22 19 149
19 15 -642
8 9 -206
34 28 672
24 12 101
27 32 481
30 4 586
7 13 -348
35 7 281
27 31 -535
4 9 -257
33 16 -791
27 23 -347
22 25 403
6 25 780
30 26 -523
9 6 -385
2 15 -186
14 16 -348
2 5 47
26 3 745
17 3 -237
23 2 -156
33 5 382
22 33 -382
4 19 -807
26 1 208
19 13 -233
19 31 -517
24 4 -459
25 19 -494
13 12 464
35 24 -117
13 8 66
0 23 -755
9 33 -696
5 15 870
13 20 804
11 30 850
3 28 -635
25 11 890
32 21 92
32 16 214
29 33 -156
23 1 -982
21 20 628
6 33 676
14 26 964
5 20 -193
25 22 956
13 10 375
26 12 -625
13 6 974
33 3 -305
3 20 913
7 24 346
24 5 798
2 25 -949
7 31 -892
12 31 -442
23 15 311
1 3 -944
6 35 749
27 20 126
32 12 974
19 14 288
18 28 363
20 6 967
9 3 1
27 11 661
24 0 -601
22 34 -950
4 16 334
5 29 968
34 22 379
23 27 137
30 24 -162
33 21 -559
25 3 334
22 14 687
7 5 -614
8 7 -65
2 35 -308
26 16 -822
5 3 -396
10 16 368
20 15 -32
17 25 1000
28 33 -747
3 2 -869
8 5 539
1 4 101
9 31 -569
33 34 615
11 10 841
22 27 314
30 14 -930
25 32 -296
22 35 -504
13 31 997
16 12 215
12 34 -726
34 20 674
28 1 -335
19 16 -746
11 28 -465
21 15 392
27 2 -546
5 1 -747
3 35 -238
18 1 -193
8 0 606
18 23 559
0 21 892
0 15 -57
14 2 -74
0 12 -505
12 27 -408
8 30 888
35 8 -575
24 33 -783
3 34 -283
3 33 -954
1 28 401
1 21 87
35 13 -935
14 28 -68
22 31 522
33 31 -317
0 9 -867
17 33 915
9 12 -852
3 15 -589
5 11 -148
9 35 -763
31 19 325
14 9 527
23 32 -437
5 34 -407
34 32 949
35 22 436
14 32 -856
1 26 -241
4 5 -138
25 30 -153
4 26 -63
29 21 665
28 4 630
8 27 744
31 1 -689
5 32 373
17 28 89
29 4 -102
3 19 -664
17 9 632
27 18 -210
12 22 187
4 8 -244
4 27 602
27 16 -538
5 31 861
24 30 -187
0 28 825
